mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2021-12-22 07:28:10.390597888,-74.9,-109.32,1425.0,56.0,-1262.0,48.2,663.0,78.0,15,L,9.0,3031
2021-12-07 10:00:32.502115328,-74.9,-109.32,1615.0,182.0,-1510.0,174.0,575.0,227.5,5,S,1A,3031
2018-03-01 10:00:26.183000064,-74.9,-109.32,1256.0,85.0,-1194.0,80.3,392.0,117.5,11,S,1A,3031
2018-12-02 10:00:35.255632128,-74.9,-109.32,1389.0,73.0,-1345.0,71.4,349.0,90.2,11,S,1A,3031
2018-02-23 05:08:19.862696960,-74.9,-109.32,1419.0,66.0,-1283.0,69.3,604.0,47.7,11,S,1B,3031
2020-01-29 10:00:18.641307904,-74.9,-109.32,1205.0,136.0,-1149.0,130.0,363.0,183.3,6,S,1B,3031
2020-11-04 04:36:23.291243008,-74.9,-109.32,1320.0,79.0,-1228.0,74.2,486.0,106.3,6,S,1B,3031
2017-10-09 04:36:03.373968896,-74.9,-109.32,1419.0,63.0,-1327.0,55.5,503.0,102.7,5,S,1A,3031
2021-11-26 03:16:49.813839104,-74.9,-109.32,1228.0,98.0,-1188.0,94.8,311.0,139.5,11,L,9.0,3031
2021-12-11 04:36:27.776570112,-74.9,-109.32,1303.0,60.0,-1212.0,52.8,479.0,92.0,5,S,1A,3031
2021-01-25 15:44:39.575109120,-74.9,-109.32,1351.0,14.0,-1273.0,14.0,452.0,12.9,60,S,2B,3031
2021-01-23 10:00:24.805801984,-74.9,-109.32,1278.0,221.0,-1204.0,215.9,429.0,260.8,6,S,1B,3031
2021-06-04 05:09:04.798982912,-74.9,-109.32,1373.0,109.0,-1286.0,110.6,480.0,97.6,6,S,1B,3031
2018-12-06 04:36:30.456207104,-74.9,-109.32,1291.0,44.0,-1222.0,40.9,415.0,63.1,11,S,1A,3031
2018-04-07 04:36:01.370903040,-74.9,-109.32,1313.0,36.0,-1238.0,33.2,437.0,54.9,5,S,1A,3031
2020-01-12 04:35:53.731697920,-74.9,-109.32,1271.0,53.0,-1157.0,47.2,526.0,74.4,11,S,1B,3031
2021-12-23 15:11:14.006339840,-74.9,-109.32,1264.0,37.0,-1160.0,38.1,501.0,27.4,85,L,9.0,3031
2018-01-28 04:36:22.103875072,-74.9,-109.32,1295.0,51.0,-1233.0,40.6,394.0,108.3,11,S,1A,3031
2019-01-23 04:36:28.976229888,-74.9,-109.32,1302.0,57.0,-1198.0,55.0,510.0,67.0,11,S,1A,3031
2021-12-03 15:11:14.419941888,-74.9,-109.32,1222.0,51.0,-1116.0,52.8,498.0,37.0,45,L,9.0,3031
2022-01-03 07:28:08.936192000,-74.9,-109.32,1367.0,72.0,-1283.0,70.9,471.0,78.9,7,L,9.0,3031
2020-11-16 04:36:23.064837120,-74.9,-109.32,1308.0,76.0,-1233.0,69.1,434.0,116.9,6,S,1B,3031
2018-08-31 10:00:14.044314112,-74.9,-109.32,1451.0,164.0,-1394.0,158.4,401.0,222.8,6,S,1B,3031
2020-11-10 04:36:23.188447744,-74.9,-109.32,1283.0,65.0,-1215.0,59.3,411.0,99.0,5,S,1A,3031
2020-01-24 04:35:53.282253312,-74.9,-109.32,1261.0,58.0,-1112.0,53.6,594.0,72.9,11,S,1B,3031
2020-09-11 04:36:22.642152960,-74.9,-109.32,1330.0,52.0,-1204.0,39.5,565.0,88.0,5,S,1A,3031
2017-12-26 04:36:02.310878976,-74.9,-109.32,1312.0,64.0,-1291.0,61.1,235.0,123.2,6,S,1B,3031
2018-11-26 05:08:29.303384832,-74.9,-109.32,1426.0,99.0,-1371.0,101.7,391.0,64.1,11,S,1B,3031
2018-01-19 04:36:01.429924096,-74.9,-109.32,1409.0,87.0,-1319.0,81.5,497.0,117.4,6,S,1B,3031
2021-05-27 04:36:22.367184896,-74.9,-109.32,1292.0,51.0,-1216.0,49.2,435.0,63.6,6,S,1B,3031
2018-02-18 03:43:10.075109120,-74.9,-109.32,1228.0,83.0,-1093.0,83.9,559.0,77.6,4,S,2A,3031
2018-04-04 04:35:40.347271936,-74.9,-109.32,1317.0,45.0,-1253.0,42.9,406.0,61.3,12,S,1B,3031
2022-01-08 07:46:40.672992256,-74.9,-109.32,1098.0,142.0,-1092.0,142.0,114.0,116.2,7,L,9.0,3031
2020-11-30 10:00:27.137408000,-74.9,-109.32,896.0,101.0,-889.0,99.8,112.0,141.3,5,S,1A,3031
2019-05-26 04:36:09.949264896,-74.9,-109.32,1274.0,53.0,-1191.0,51.0,454.0,68.3,6,S,1B,3031
2017-12-23 04:36:23.399141376,-74.9,-109.32,1358.0,57.0,-1263.0,55.2,501.0,64.8,11,S,1A,3031
2019-11-10 04:36:16.914024960,-74.9,-109.32,1205.0,80.0,-1171.0,75.9,286.0,125.6,6,S,1B,3031
2014-11-09 04:36:27.917549056,-74.9,-109.32,1372.0,134.0,-1291.0,139.2,466.0,77.2,12,S,1A,3031
2020-05-20 04:36:16.110332928,-74.9,-109.32,1181.0,91.0,-1127.0,86.5,355.0,126.0,6,S,1B,3031
2018-12-23 10:00:13.686188032,-74.9,-109.32,1376.0,143.0,-1295.0,135.0,464.0,191.9,5,S,1A,3031
2020-08-06 04:36:20.791377664,-74.9,-109.32,1123.0,75.0,-1088.0,67.9,281.0,146.3,5,S,1A,3031
2021-12-08 03:16:47.669286912,-74.9,-109.32,1335.0,46.0,-1270.0,44.6,410.0,61.3,35,L,9.0,3031
2022-01-11 15:14:42.575109120,-74.9,-109.32,1321.0,24.0,-1244.0,23.7,444.0,29.8,39,S,2B,3031
2018-03-08 04:36:00.731900928,-74.9,-109.32,1285.0,43.0,-1228.0,41.1,380.0,59.8,6,S,1B,3031
2019-12-10 04:36:16.048327936,-74.9,-109.32,1299.0,82.0,-1160.0,73.9,583.0,108.3,5,S,1A,3031
2021-08-09 05:09:08.718951936,-74.9,-109.32,1321.0,83.0,-1199.0,84.0,556.0,79.1,5,S,1A,3031
2018-03-01 05:09:05.423939072,-74.9,-109.32,1376.0,61.0,-1281.0,61.5,502.0,57.4,11,S,1A,3031
2020-11-19 04:36:02.054554880,-74.9,-109.32,1290.0,48.0,-1168.0,44.9,548.0,60.6,11,S,1B,3031
2021-02-15 15:14:47.575108864,-74.9,-109.32,1383.0,22.0,-1299.0,21.2,475.0,27.8,39,S,2B,3031
2019-01-29 04:35:46.988552960,-74.9,-109.32,1283.0,43.0,-1185.0,39.2,490.0,58.8,11,S,1B,3031
2021-06-01 05:09:27.406738944,-74.9,-109.32,1381.0,150.0,-1234.0,163.7,621.0,76.7,12,S,1A,3031
2018-12-03 04:36:09.834529024,-74.9,-109.32,1291.0,47.0,-1243.0,45.3,349.0,68.6,5,S,1A,3031
2018-11-21 04:36:10.246030080,-74.9,-109.32,1334.0,76.0,-1209.0,60.7,563.0,124.2,5,S,1A,3031
2019-02-19 04:36:07.326797056,-74.9,-109.32,1336.0,74.0,-1235.0,66.3,509.0,110.9,6,S,1B,3031
2021-10-11 15:24:45.575109120,-74.9,-109.32,1384.0,29.0,-1303.0,28.4,469.0,31.9,30,S,2B,3031
2021-06-04 10:00:27.433789952,-74.9,-109.32,1311.0,155.0,-1213.0,149.3,496.0,187.6,6,S,1B,3031
2021-09-26 10:00:33.399155968,-74.9,-109.32,1124.0,139.0,-1090.0,135.8,274.0,187.0,5,S,1A,3031
2021-11-30 15:24:44.575108864,-74.9,-109.32,1321.0,16.0,-1257.0,16.1,407.0,13.4,69,S,2B,3031
2020-08-20 10:00:26.111271936,-74.9,-109.32,1480.0,148.0,-1343.0,143.7,621.0,165.1,6,S,1B,3031
2021-02-26 04:36:19.374291968,-74.9,-109.32,1342.0,73.0,-1251.0,66.7,486.0,107.2,5,S,1A,3031
2019-01-25 05:08:27.226233088,-74.9,-109.32,1377.0,66.0,-1313.0,66.8,413.0,63.5,11,S,1B,3031
2018-05-31 04:36:03.970234112,-74.9,-109.32,1331.0,77.0,-1253.0,66.7,448.0,133.8,6,S,1B,3031
2021-12-26 15:35:22.268473344,-74.9,-109.32,1319.0,52.0,-1248.0,51.8,428.0,53.1,23,L,9.0,3031
2022-01-07 15:11:02.275601920,-74.9,-109.32,1549.0,130.0,-1475.0,133.7,471.0,85.3,7,L,9.0,3031
2021-08-09 10:00:31.342906112,-74.9,-109.32,1341.0,116.0,-1254.0,109.0,474.0,154.3,5,S,1A,3031
2022-01-06 15:14:43.075109120,-74.9,-109.32,1359.0,35.0,-1261.0,33.5,508.0,41.7,30,S,2B,3031
2019-05-14 04:36:09.277554176,-74.9,-109.32,1361.0,66.0,-1310.0,62.7,371.0,95.7,6,S,1B,3031
2021-03-01 04:36:40.312687872,-74.9,-109.32,1266.0,60.0,-1179.0,57.4,462.0,76.8,11,S,1A,3031
2021-05-30 04:36:01.671014144,-74.9,-109.32,1289.0,43.0,-1147.0,37.9,587.0,57.8,12,S,1B,3031
2018-04-21 10:00:06.416412928,-74.9,-109.32,1423.0,101.0,-1390.0,99.6,306.0,130.1,6,S,1B,3031
2018-07-30 04:36:07.639809024,-74.9,-109.32,1228.0,60.0,-1138.0,54.2,461.0,87.3,6,S,1B,3031
2020-03-20 05:08:32.788509952,-74.9,-109.32,1297.0,117.0,-1238.0,120.8,386.0,67.7,12,S,1B,3031
2020-03-18 04:36:34.571128320,-74.9,-109.32,1211.0,43.0,-1110.0,38.2,484.0,61.2,12,S,1A,3031
2018-11-29 10:00:14.491547904,-74.9,-109.32,1423.0,131.0,-1367.0,125.8,395.0,177.7,5,S,1A,3031
2022-01-06 15:14:44.075109120,-74.9,-109.32,1467.0,82.0,-1355.0,82.4,564.0,81.7,10,S,2B,3031
2018-11-03 04:36:10.648001024,-74.9,-109.32,1291.0,83.0,-1223.0,77.3,415.0,123.6,6,S,1B,3031
2021-08-15 05:09:08.986116096,-74.9,-109.32,1339.0,107.0,-1285.0,109.7,375.0,71.9,6,S,1B,3031
2019-02-03 10:00:12.154482944,-74.9,-109.32,1437.0,123.0,-1346.0,116.9,505.0,160.0,6,S,1B,3031
2019-02-15 10:00:11.925766912,-74.9,-109.32,1143.0,155.0,-1092.0,148.9,337.0,211.1,6,S,1B,3031
2018-02-02 03:23:07.575109376,-74.9,-109.32,1415.0,24.0,-1350.0,24.2,422.0,25.4,45,S,2A,3031
2021-12-26 04:36:47.957596928,-74.9,-109.32,1247.0,43.0,-1164.0,39.8,447.0,58.6,11,S,1A,3031
2021-03-15 05:08:38.575719680,-74.9,-109.32,1353.0,73.0,-1299.0,74.2,378.0,57.5,12,S,1B,3031
2022-01-03 05:09:31.393758976,-74.9,-109.32,1355.0,70.0,-1247.0,70.4,532.0,68.3,11,S,1A,3031
2018-03-31 05:08:20.309188864,-74.9,-109.32,1382.0,75.0,-1305.0,77.5,454.0,48.8,12,S,1B,3031
2018-02-09 04:36:21.838077952,-74.9,-109.32,1297.0,45.0,-1256.0,44.4,323.0,57.6,11,S,1A,3031
2019-02-04 04:36:28.504943104,-74.9,-109.32,1280.0,48.0,-1138.0,43.7,587.0,60.1,11,S,1A,3031
2022-01-10 15:44:37.575109120,-74.9,-109.32,1360.0,56.0,-1275.0,54.6,473.0,63.3,19,S,2B,3031
2018-12-15 04:36:09.311325952,-74.9,-109.32,1323.0,44.0,-1264.0,39.0,390.0,78.7,5,S,1A,3031
2018-11-17 10:00:14.923021056,-74.9,-109.32,1068.0,137.0,-1047.0,135.5,209.0,177.1,5,S,1A,3031
2020-12-22 04:36:21.693761024,-74.9,-109.32,1327.0,66.0,-1235.0,60.4,484.0,96.9,6,S,1B,3031
2017-09-15 04:36:03.101808896,-74.9,-109.32,1343.0,52.0,-1251.0,45.9,489.0,81.9,5,S,1A,3031
2021-09-26 05:09:10.775849984,-74.9,-109.32,1366.0,123.0,-1330.0,125.1,312.0,80.3,5,S,1A,3031
2018-09-12 10:00:14.502863872,-74.9,-109.32,1394.0,122.0,-1337.0,118.0,393.0,165.2,6,S,1B,3031
2019-01-10 10:00:13.005240064,-74.9,-109.32,1525.0,147.0,-1457.0,140.5,450.0,203.9,6,S,1B,3031
2019-11-16 04:36:16.918264064,-74.9,-109.32,1278.0,65.0,-1219.0,59.8,384.0,105.3,5,S,1A,3031
2021-03-18 05:09:01.346782976,-74.9,-109.32,1381.0,127.0,-1221.0,136.8,644.0,85.1,5,S,1A,3031
2018-02-18 04:36:00.697244928,-74.9,-109.32,1323.0,65.0,-1209.0,57.1,539.0,93.9,5,S,1A,3031
2018-08-23 04:36:09.083576064,-74.9,-109.32,1315.0,54.0,-1256.0,53.0,389.0,67.4,6,S,1B,3031
2019-11-06 10:00:21.494874112,-74.9,-109.32,1114.0,134.0,-1067.0,132.1,319.0,154.7,6,S,1B,3031
2018-12-08 05:08:28.798102016,-74.9,-109.32,1423.0,102.0,-1390.0,103.2,303.0,71.2,11,S,1B,3031
2021-12-11 15:11:12.932545024,-74.9,-109.32,1268.0,39.0,-1148.0,40.4,538.0,30.7,61,L,9.0,3031
2021-10-14 05:09:11.074635008,-74.9,-109.32,1353.0,164.0,-1337.0,165.7,208.0,84.6,6,S,1B,3031
2021-12-01 10:00:32.748662016,-74.9,-109.32,1032.0,151.0,-985.0,146.6,306.0,190.1,6,S,1B,3031
2014-11-21 04:36:28.165004032,-74.9,-109.32,1362.0,307.0,-1282.0,323.1,461.0,131.2,11,S,1A,3031
2018-02-13 03:43:10.075109120,-74.9,-109.32,1370.0,71.0,-1287.0,71.1,471.0,66.5,14,S,2A,3031
2018-12-26 10:00:34.439996928,-74.9,-109.32,1286.0,78.0,-1241.0,77.0,336.0,94.7,11,S,1A,3031
2022-02-20 15:14:44.075109120,-74.9,-109.32,1295.0,21.0,-1227.0,20.1,412.0,30.3,40,S,2B,3031
2020-11-07 04:36:02.316160000,-74.9,-109.32,1278.0,52.0,-1214.0,50.2,400.0,65.2,11,S,1B,3031
2020-01-08 05:08:33.902673920,-74.9,-109.32,1350.0,98.0,-1263.0,101.0,477.0,72.0,11,S,1B,3031
2021-12-26 07:28:09.113888000,-74.9,-109.32,1389.0,74.0,-1312.0,72.8,456.0,82.3,23,L,9.0,3031
2019-10-23 04:36:16.950844928,-74.9,-109.32,1330.0,82.0,-1120.0,64.5,717.0,114.3,5,S,1A,3031
2022-01-15 15:35:23.241300992,-74.9,-109.32,1406.0,54.0,-1282.0,53.3,577.0,58.8,31,L,9.0,3031
2018-06-24 04:36:05.518536960,-74.9,-109.32,1375.0,67.0,-1316.0,62.6,401.0,99.9,6,S,1B,3031
2020-08-18 04:36:21.378526976,-74.9,-109.32,1318.0,95.0,-1146.0,95.5,651.0,94.6,5,S,1A,3031
2021-01-11 10:00:25.249455104,-74.9,-109.32,1626.0,178.0,-1494.0,167.7,640.0,224.9,6,S,1B,3031
2019-02-09 10:00:11.912637952,-74.9,-109.32,1421.0,125.0,-1350.0,121.4,443.0,152.4,5,S,1A,3031
2021-12-01 05:09:10.138295040,-74.9,-109.32,1367.0,164.0,-1292.0,166.6,446.0,137.7,6,S,1B,3031
2017-10-21 04:36:03.764092928,-74.9,-109.32,1394.0,62.0,-1216.0,50.5,682.0,89.9,5,S,1A,3031
2019-02-10 04:35:46.686950912,-74.9,-109.32,1252.0,48.0,-1118.0,40.1,562.0,71.6,11,S,1B,3031
2021-12-07 15:11:14.334170880,-74.9,-109.32,1331.0,47.0,-1269.0,47.6,404.0,44.6,53,L,9.0,3031
2020-10-07 10:00:27.879774976,-74.9,-109.32,1469.0,154.0,-1355.0,147.0,569.0,187.9,6,S,1B,3031
2020-03-21 04:36:13.709175040,-74.9,-109.32,1308.0,68.0,-1160.0,58.8,603.0,95.2,6,S,1B,3031
2018-12-09 04:36:09.570881792,-74.9,-109.32,1349.0,57.0,-1302.0,53.0,354.0,92.3,6,S,1B,3031
2016-10-02 04:36:17.816457216,-74.9,-109.32,1409.0,287.0,-1362.0,295.3,361.0,123.2,5,S,1A,3031
2021-01-18 04:35:59.553881088,-74.9,-109.32,1267.0,62.0,-1144.0,57.5,546.0,79.3,11,S,1B,3031
2021-12-27 15:14:43.575109120,-74.9,-109.32,1326.0,82.0,-1247.0,81.9,451.0,79.7,10,S,2B,3031
2021-09-30 04:36:29.200899328,-74.9,-109.32,1205.0,141.0,-1103.0,128.8,484.0,190.3,5,S,1A,3031
2018-02-11 05:08:19.961038080,-74.9,-109.32,1433.0,52.0,-1371.0,51.9,416.0,53.6,11,S,1B,3031
2021-08-15 10:00:31.611753216,-74.9,-109.32,1290.0,116.0,-1207.0,109.7,456.0,156.0,6,S,1B,3031
2020-12-28 04:36:21.398328064,-74.9,-109.32,1351.0,61.0,-1224.0,48.1,572.0,100.2,5,S,1A,3031
2021-05-29 05:09:04.444310016,-74.9,-109.32,1324.0,143.0,-1259.0,144.5,409.0,125.7,5,S,1A,3031
2019-11-04 04:36:16.928165120,-74.9,-109.32,1326.0,73.0,-1198.0,54.2,567.0,127.2,5,S,1A,3031
2018-02-01 15:13:38.075109120,-74.9,-109.32,1433.0,49.0,-1375.0,48.6,402.0,55.5,9,S,2A,3031
2021-06-01 10:00:48.182308096,-74.9,-109.32,1320.0,94.0,-1236.0,91.3,461.0,110.2,12,S,1A,3031
2021-02-28 10:00:23.892801024,-74.9,-109.32,1425.0,140.0,-1345.0,136.0,471.0,169.8,6,S,1B,3031
2021-12-20 15:24:43.575109120,-74.9,-109.32,1336.0,7.0,-1255.0,6.9,458.0,8.2,109,S,2B,3031
2018-03-14 04:36:00.795382016,-74.9,-109.32,1348.0,81.0,-1280.0,70.9,424.0,142.1,5,S,1A,3031
2019-04-02 04:36:07.760450048,-74.9,-109.32,1292.0,58.0,-1223.0,53.0,416.0,90.4,5,S,1A,3031
2021-05-15 04:36:21.671674112,-74.9,-109.32,1302.0,118.0,-1115.0,111.9,671.0,133.0,6,S,1B,3031
2021-02-16 10:00:24.074816000,-74.9,-109.32,1352.0,139.0,-1287.0,130.2,414.0,206.3,6,S,1B,3031
2019-01-14 04:36:08.366110976,-74.9,-109.32,1305.0,51.0,-1246.0,45.8,389.0,87.1,6,S,1B,3031
2021-10-26 05:09:11.115087872,-74.9,-109.32,1394.0,123.0,-1332.0,123.2,411.0,115.9,6,S,1B,3031
2022-01-21 15:14:43.075109120,-74.9,-109.32,1314.0,48.0,-1202.0,47.0,529.0,50.5,19,S,2B,3031
2022-01-20 15:44:36.075109120,-74.9,-109.32,1318.0,15.0,-1244.0,15.4,434.0,15.5,60,S,2B,3031
2018-01-25 04:36:01.221231104,-74.9,-109.32,1295.0,44.0,-1222.0,35.5,431.0,83.5,5,S,1A,3031
2021-02-10 15:14:47.575108864,-74.9,-109.32,1373.0,32.0,-1299.0,31.6,446.0,31.8,29,S,2B,3031
2019-05-08 04:36:08.971639040,-74.9,-109.32,1293.0,60.0,-1111.0,42.2,661.0,93.0,5,S,1A,3031
2020-01-20 09:59:57.975966976,-74.9,-109.32,1231.0,87.0,-1133.0,79.0,483.0,122.1,11,S,1B,3031
2021-02-14 04:36:19.571588864,-74.9,-109.32,1335.0,61.0,-1303.0,59.2,291.0,94.3,5,S,1A,3031
2021-12-27 15:29:11.531835904,-74.9,-109.32,1416.0,139.0,-1283.0,137.4,599.0,146.5,7,L,9.0,3031
2021-05-21 04:36:21.942631936,-74.9,-109.32,1367.0,67.0,-1227.0,60.2,605.0,88.3,5,S,1A,3031
2021-12-12 15:14:43.575109120,-74.9,-109.32,1424.0,32.0,-1308.0,31.8,562.0,32.6,19,S,2B,3031
2018-04-01 04:36:01.099694080,-74.9,-109.32,1326.0,63.0,-1249.0,59.4,447.0,88.3,6,S,1B,3031
2021-12-05 04:36:27.960732928,-74.9,-109.32,1294.0,79.0,-1224.0,66.3,418.0,149.1,6,S,1B,3031
2019-01-26 04:36:07.950431232,-74.9,-109.32,1297.0,48.0,-1230.0,44.1,412.0,73.4,6,S,1B,3031
2018-12-12 04:35:48.689648128,-74.9,-109.32,1303.0,50.0,-1255.0,48.9,348.0,65.4,11,S,1B,3031
2021-12-13 05:09:09.681828096,-74.9,-109.32,1367.0,111.0,-1216.0,109.2,623.0,118.7,6,S,1B,3031
2019-01-22 10:00:12.642433024,-74.9,-109.32,1325.0,129.0,-1254.0,124.4,428.0,165.9,6,S,1B,3031
2017-06-29 04:35:59.338398976,-74.9,-109.32,1312.0,65.0,-1189.0,56.9,556.0,91.7,6,S,1B,3031
2019-01-11 04:36:29.283256064,-74.9,-109.32,1288.0,57.0,-1236.0,55.8,360.0,73.8,11,S,1A,3031
2021-01-03 04:36:21.061579008,-74.9,-109.32,1305.0,73.0,-1258.0,68.7,349.0,115.6,6,S,1B,3031
2020-01-26 05:09:18.888465920,-74.9,-109.32,1306.0,57.0,-1198.0,57.3,522.0,57.5,11,S,1A,3031
2017-07-29 04:36:01.142490880,-74.9,-109.32,1304.0,82.0,-1161.0,71.4,594.0,113.6,5,S,1A,3031
2021-05-11 05:09:03.433695232,-74.9,-109.32,1367.0,142.0,-1293.0,145.8,444.0,100.4,6,S,1B,3031
2022-01-10 07:34:18.618206976,-74.9,-109.32,1342.0,103.0,-1290.0,101.4,371.0,118.9,7,L,9.0,3031
2021-09-12 04:36:28.378918144,-74.9,-109.32,1295.0,68.0,-1217.0,61.5,441.0,106.1,6,S,1B,3031
2016-11-07 04:36:17.724802048,-74.9,-109.32,1512.0,463.0,-1460.0,477.3,394.0,161.2,5,S,1A,3031
2021-06-08 04:36:23.162371072,-74.9,-109.32,1308.0,90.0,-1254.0,86.0,372.0,126.4,6,S,1B,3031
2017-12-14 04:36:02.863747840,-74.9,-109.32,1324.0,86.0,-1253.0,76.1,429.0,146.1,6,S,1B,3031
2021-06-02 04:36:22.778641920,-74.9,-109.32,1261.0,49.0,-1180.0,43.4,444.0,75.1,5,S,1A,3031
2017-12-08 04:36:03.002385920,-74.9,-109.32,1351.0,166.0,-1215.0,147.1,589.0,230.5,5,S,1A,3031
2020-04-14 04:36:14.326828032,-74.9,-109.32,1192.0,61.0,-1104.0,57.1,450.0,80.9,6,S,1B,3031
2020-11-18 10:00:27.621787904,-74.9,-109.32,1157.0,170.0,-1108.0,162.4,332.0,242.7,5,S,1A,3031
2019-01-31 05:09:12.332710912,-74.9,-109.32,1338.0,76.0,-1282.0,76.7,381.0,65.3,11,S,1A,3031
2020-01-20 05:08:33.508122880,-74.9,-109.32,1321.0,71.0,-1209.0,72.7,533.0,63.0,11,S,1B,3031
2021-12-30 15:24:41.575109120,-74.9,-109.32,1324.0,55.0,-1234.0,54.0,480.0,58.7,10,S,2B,3031
2020-11-28 04:36:22.677605120,-74.9,-109.32,1241.0,60.0,-1184.0,57.1,371.0,86.7,6,S,1B,3031
2016-11-01 04:36:17.845402880,-74.9,-109.32,1568.0,438.0,-1501.0,452.8,453.0,206.1,6,S,1B,3031
2014-11-29 15:10:55.575109120,-74.9,-109.32,1454.0,50.0,-1361.0,48.1,513.0,60.7,15,L,8.0,3031
2014-11-13 15:10:58.075109120,-74.9,-109.32,1335.0,69.0,-1283.0,70.3,369.0,54.4,15,L,8.0,3031
2018-02-25 15:10:30.075109120,-74.9,-109.32,1347.0,38.0,-1260.0,38.9,475.0,32.8,15,L,8.0,3031
2020-12-04 15:29:15.574109952,-74.9,-109.32,1321.0,44.0,-1198.0,43.6,556.0,44.7,16,L,8.0,3031
2014-11-21 15:10:57.575108864,-74.9,-109.32,1348.0,32.0,-1281.0,31.3,420.0,40.9,31,L,8.0,3031
2021-12-30 15:35:22.816101888,-74.9,-109.32,1390.0,47.0,-1283.0,47.7,535.0,44.0,15,L,8.0,3031
2018-02-25 15:10:06.462200064,-74.9,-109.32,1216.0,43.0,-1112.0,44.5,492.0,36.6,15,L,8.0,3031
2018-02-25 15:10:06.074106112,-74.9,-109.32,1216.0,43.0,-1112.0,44.5,492.0,36.6,15,L,8.0,3031
2018-02-08 15:16:24.574106880,-74.9,-109.32,1334.0,52.0,-1240.0,55.3,492.0,26.9,31,L,8.0,3031
2017-01-09 15:35:15.574112000,-74.9,-109.32,1523.0,36.0,-1476.0,36.0,374.0,39.2,31,L,8.0,3031
2018-02-14 15:28:43.074109952,-74.9,-109.32,1355.0,56.0,-1262.0,57.4,492.0,46.5,15,L,8.0,3031
2019-12-04 15:16:51.574106880,-74.9,-109.32,1299.0,41.0,-1219.0,42.0,449.0,37.0,47,L,8.0,3031
2013-12-27 15:17:57.074106880,-74.9,-109.32,1264.0,41.0,-1155.0,41.8,513.0,36.0,31,L,8.0,3031
2014-11-13 15:10:34.074106112,-74.9,-109.32,1413.0,112.0,-1347.0,103.3,428.0,174.1,15,L,8.0,3031
2017-10-04 15:10:37.074106112,-74.9,-109.32,1334.0,41.0,-1313.0,41.2,233.0,41.4,16,L,8.0,3031
2021-12-14 15:35:23.635311104,-74.9,-109.32,1317.0,46.0,-1255.0,46.4,399.0,41.5,47,L,8.0,3031
2019-11-02 15:16:56.074106880,-74.9,-109.32,1373.0,93.0,-1305.0,95.2,428.0,71.4,15,L,8.0,3031
2018-01-16 15:10:21.574106112,-74.9,-109.32,1338.0,29.0,-1256.0,29.4,460.0,24.0,63,L,8.0,3031
2021-12-11 15:29:14.998366976,-74.9,-109.32,1348.0,64.0,-1240.0,65.9,528.0,55.2,23,L,8.0,3031
2014-11-19 15:22:55.074108928,-74.9,-109.32,1269.0,47.0,-1187.0,46.2,449.0,49.7,31,L,8.0,3031
2018-01-02 07:40:22.574109952,-74.9,-109.32,1368.0,47.0,-1330.0,46.9,321.0,53.8,15,L,8.0,3031
2018-01-24 15:10:17.574106112,-74.9,-109.32,1284.0,25.0,-1194.0,25.8,472.0,23.3,79,L,8.0,3031
2014-12-11 07:28:01.574106880,-74.9,-109.32,1377.0,45.0,-1240.0,42.1,599.0,55.8,15,L,8.0,3031
2018-01-04 07:28:00.074106880,-74.9,-109.32,1354.0,82.0,-1297.0,83.9,389.0,55.9,15,L,8.0,3031
2014-11-29 15:10:31.574106112,-74.9,-109.32,1315.0,46.0,-1219.0,46.7,492.0,40.4,15,L,8.0,3031
2018-12-05 07:33:57.574108928,-74.9,-109.32,1383.0,56.0,-1337.0,56.7,353.0,39.7,31,L,8.0,3031
2019-12-21 15:11:00.575109120,-74.9,-109.32,1294.0,20.0,-1206.0,19.4,469.0,21.7,63,L,8.0,3031
2018-01-24 15:10:41.575109120,-74.9,-109.32,1387.0,17.0,-1320.0,16.7,426.0,14.3,79,L,8.0,3031
2021-12-06 15:35:25.736956928,-74.9,-109.32,1311.0,37.0,-1251.0,36.7,390.0,43.7,31,L,8.0,3031
2014-11-04 15:16:45.574106880,-74.9,-109.32,1331.0,90.0,-1240.0,92.7,485.0,68.4,16,L,8.0,3031
2014-11-21 15:10:33.574106112,-74.9,-109.32,1317.0,36.0,-1230.0,36.0,471.0,38.9,31,L,8.0,3031
2017-12-23 15:10:32.574106112,-74.9,-109.32,1360.0,47.0,-1283.0,46.5,451.0,49.7,15,L,8.0,3031
2018-11-27 07:33:58.074108928,-74.9,-109.32,1375.0,61.0,-1326.0,61.4,364.0,49.9,15,L,8.0,3031
2018-03-13 15:10:22.075109120,-74.9,-109.32,1253.0,382.0,-1228.0,381.4,249.0,396.2,15,L,8.0,3031
2021-03-03 15:22:41.074108928,-74.9,-109.32,1407.0,77.0,-1326.0,76.8,471.0,79.8,15,L,8.0,3031
2018-12-13 07:33:56.574109184,-74.9,-109.32,1361.0,69.0,-1305.0,70.5,385.0,56.5,15,L,8.0,3031
2019-01-08 15:28:44.074109696,-74.9,-109.32,1340.0,26.0,-1271.0,25.7,423.0,24.8,63,L,8.0,3031
2018-01-24 15:10:21.074106368,-74.9,-109.32,1360.0,25.0,-1276.0,25.7,471.0,20.7,47,L,8.0,3031
