mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-02-10 15:43:12.075109120,-74.89,-109.44,1372.0,89.0,-1324.0,89.4,361.0,84.6,10,S,2A,3031
2021-02-04 10:00:24.445384960,-74.89,-109.44,1025.0,144.0,-1005.0,141.8,199.0,191.4,6,S,1B,3031
2021-12-26 15:44:37.075109376,-74.89,-109.44,1286.0,25.0,-1188.0,25.1,493.0,23.1,50,S,2B,3031
2018-05-01 04:36:02.407078912,-74.89,-109.44,1298.0,39.0,-1256.0,36.7,325.0,67.7,5,S,1A,3031
2022-01-16 15:14:43.575109120,-74.89,-109.44,1162.0,98.0,-1047.0,95.7,503.0,108.3,9,S,2B,3031
2021-03-12 10:00:23.933815808,-74.89,-109.44,1167.0,149.0,-1116.0,142.2,343.0,204.3,6,S,1B,3031
2021-11-27 15:14:46.575109120,-74.89,-109.44,1286.0,13.0,-1208.0,12.5,441.0,13.0,89,S,2B,3031
2020-03-20 09:59:57.276672000,-74.89,-109.44,1196.0,73.0,-1106.0,69.0,456.0,93.4,12,S,1B,3031
2014-12-03 04:36:27.782561024,-74.89,-109.44,1293.0,262.0,-1204.0,277.4,472.0,123.2,11,S,1A,3031
2021-02-04 05:09:01.824769024,-74.89,-109.44,1285.0,108.0,-1233.0,108.8,361.0,96.7,6,S,1B,3031
2018-08-25 10:00:13.631900160,-74.89,-109.44,1454.0,107.0,-1386.0,104.6,437.0,132.9,5,S,1A,3031
2017-02-11 04:36:14.071695104,-74.89,-109.44,1444.0,776.0,-1392.0,800.4,381.0,286.9,5,S,1A,3031
2018-04-25 04:36:02.064215808,-74.89,-109.44,1293.0,55.0,-1217.0,51.8,435.0,76.4,6,S,1B,3031
2020-11-12 10:00:27.730620928,-74.89,-109.44,1246.0,139.0,-1177.0,133.6,411.0,177.5,6,S,1B,3031
2022-01-02 07:34:19.079939072,-74.89,-109.44,1254.0,52.0,-1183.0,52.1,413.0,50.2,23,L,9.0,3031
2017-04-30 04:36:15.781169920,-74.89,-109.44,1325.0,898.0,-1253.0,942.3,431.0,340.8,6,S,1B,3031
2021-12-25 10:00:31.524571904,-74.89,-109.44,1178.0,121.0,-1133.0,119.2,322.0,139.1,6,S,1B,3031
2021-12-25 15:24:41.075109120,-74.89,-109.44,1281.0,39.0,-1216.0,38.2,402.0,45.7,20,S,2B,3031
2021-12-22 10:00:52.753321984,-74.89,-109.44,1191.0,110.0,-1139.0,107.1,346.0,138.4,11,S,1A,3031
2018-01-13 04:36:01.642255104,-74.89,-109.44,1321.0,41.0,-1282.0,38.0,320.0,77.7,5,S,1A,3031
2021-03-16 04:36:19.375070720,-74.89,-109.44,1310.0,44.0,-1225.0,40.2,466.0,66.0,6,S,1B,3031
2020-01-14 10:00:40.089533952,-74.89,-109.44,1232.0,81.0,-1152.0,78.2,438.0,101.1,11,S,1A,3031
2018-02-12 04:36:00.837582080,-74.89,-109.44,1365.0,53.0,-1330.0,51.3,308.0,79.3,6,S,1B,3031
2020-12-24 10:00:26.143604736,-74.89,-109.44,1346.0,157.0,-1273.0,148.2,438.0,219.9,5,S,1A,3031
2018-02-15 04:35:39.784273920,-74.89,-109.44,1321.0,52.0,-1248.0,48.4,433.0,76.4,11,S,1B,3031
2020-12-30 10:00:25.851612928,-74.89,-109.44,1315.0,140.0,-1225.0,132.8,477.0,178.8,6,S,1B,3031
2017-08-28 04:36:02.386603008,-74.89,-109.44,1365.0,69.0,-1262.0,60.8,520.0,104.7,6,S,1B,3031
2022-01-10 15:44:36.575109120,-74.89,-109.44,1274.0,12.0,-1190.0,12.2,454.0,12.8,79,S,2B,3031
2021-12-16 15:44:37.575109120,-74.89,-109.44,1302.0,21.0,-1224.0,21.0,443.0,24.0,30,S,2B,3031
2020-10-11 04:36:23.379542016,-74.89,-109.44,1300.0,68.0,-1196.0,60.8,511.0,97.5,6,S,1B,3031
2020-01-18 04:36:35.374320128,-74.89,-109.44,1195.0,54.0,-1117.0,50.1,425.0,75.6,11,S,1A,3031
2022-01-03 07:52:28.280709888,-74.89,-109.44,1262.0,58.0,-1140.0,56.8,543.0,63.8,15,L,9.0,3031
2018-02-06 04:36:00.925107968,-74.89,-109.44,1216.0,52.0,-1156.0,45.8,378.0,88.5,5,S,1A,3031
2022-01-26 15:14:42.575109120,-74.89,-109.44,1253.0,64.0,-1225.0,63.6,264.0,68.6,9,S,2B,3031
2018-01-31 04:36:01.042959104,-74.89,-109.44,1378.0,92.0,-1344.0,89.8,303.0,127.6,6,S,1B,3031
2018-11-30 04:35:49.100392960,-74.89,-109.44,1293.0,47.0,-1201.0,43.7,480.0,64.0,11,S,1B,3031
2018-02-17 10:00:26.333008896,-74.89,-109.44,1264.0,108.0,-1204.0,103.7,387.0,146.3,11,S,1A,3031
2020-12-12 10:00:26.732177920,-74.89,-109.44,1061.0,195.0,-980.0,183.8,406.0,252.6,5,S,1A,3031
2019-02-12 10:00:32.753196032,-74.89,-109.44,1280.0,91.0,-1215.0,88.0,404.0,114.6,12,S,1A,3031
2021-10-30 04:36:29.063456000,-74.89,-109.44,1278.0,76.0,-1164.0,68.1,528.0,106.8,6,S,1B,3031
2020-03-15 04:36:13.633366272,-74.89,-109.44,1090.0,43.0,-1001.0,36.4,432.0,67.2,5,S,1A,3031
2019-02-06 09:59:51.327053056,-74.89,-109.44,1235.0,85.0,-1174.0,81.1,383.0,113.8,11,S,1B,3031
2019-01-25 15:24:45.575109120,-74.89,-109.44,1303.0,36.0,-1215.0,36.2,471.0,35.0,30,S,2B,3031
2021-10-26 10:00:33.730220032,-74.89,-109.44,1281.0,195.0,-1224.0,187.2,375.0,266.4,6,S,1B,3031
2021-02-16 05:09:01.446471936,-74.89,-109.44,1335.0,160.0,-1296.0,161.9,319.0,116.5,6,S,1B,3031
2021-11-17 15:14:46.075109376,-74.89,-109.44,1225.0,15.0,-1215.0,15.1,158.0,16.4,69,S,2B,3031
2019-01-15 15:24:43.575109120,-74.89,-109.44,1300.0,23.0,-1234.0,22.7,409.0,22.0,50,S,2B,3031
2018-12-20 09:59:52.868782080,-74.89,-109.44,1105.0,70.0,-1067.0,67.6,289.0,91.9,11,S,1B,3031
2017-10-15 04:36:03.453582080,-74.89,-109.44,1363.0,59.0,-1221.0,50.4,605.0,86.9,6,S,1B,3031
2021-01-29 10:00:24.634224896,-74.89,-109.44,1522.0,180.0,-1420.0,174.8,547.0,213.0,5,S,1A,3031
2020-09-23 04:36:22.988602112,-74.89,-109.44,1288.0,49.0,-1224.0,43.7,400.0,84.4,5,S,1A,3031
2018-11-23 10:00:14.703601920,-74.89,-109.44,1275.0,157.0,-1212.0,151.4,395.0,201.1,6,S,1B,3031
2022-01-14 15:24:40.075109120,-74.89,-109.44,1269.0,15.0,-1188.0,14.7,445.0,17.5,60,S,2B,3031
2021-11-29 04:36:28.260444160,-74.89,-109.44,1350.0,119.0,-1318.0,114.4,294.0,190.8,5,S,1A,3031
2018-02-05 05:09:05.753547008,-74.89,-109.44,1369.0,100.0,-1324.0,102.0,346.0,65.1,11,S,1A,3031
2018-04-09 10:00:06.094230016,-74.89,-109.44,1296.0,137.0,-1233.0,133.7,399.0,164.4,6,S,1B,3031
2022-01-03 15:35:22.154312960,-74.89,-109.44,1299.0,103.0,-1240.0,103.8,385.0,89.9,7,L,9.0,3031
2017-12-20 04:36:02.616517120,-74.89,-109.44,1386.0,65.0,-1293.0,56.8,500.0,106.5,5,S,1A,3031
2019-05-20 04:36:09.696675328,-74.89,-109.44,1239.0,47.0,-1178.0,43.5,384.0,68.7,5,S,1A,3031
2019-01-20 15:24:44.575108864,-74.89,-109.44,1284.0,30.0,-1234.0,30.2,352.0,31.9,40,S,2B,3031
2019-02-13 04:36:07.360851968,-74.89,-109.44,1106.0,75.0,-993.0,61.8,488.0,113.1,5,S,1A,3031
2019-02-06 05:08:26.856347904,-74.89,-109.44,1291.0,92.0,-1225.0,94.7,410.0,66.7,11,S,1B,3031
2017-09-21 04:36:03.489193984,-74.89,-109.44,1292.0,63.0,-1235.0,60.4,382.0,84.6,6,S,1B,3031
2021-12-11 15:44:36.575109120,-74.89,-109.44,1339.0,24.0,-1236.0,24.4,516.0,24.7,19,S,2B,3031
2018-12-21 04:36:09.210648064,-74.89,-109.44,1272.0,68.0,-1147.0,62.3,550.0,89.7,6,S,1B,3031
2021-01-15 04:36:20.543214080,-74.89,-109.44,1328.0,102.0,-1206.0,98.9,554.0,114.0,6,S,1B,3031
2021-02-02 04:36:19.928032000,-74.89,-109.44,1285.0,50.0,-1218.0,42.0,410.0,94.2,5,S,1A,3031
2020-12-04 04:36:22.448339968,-74.89,-109.44,1461.0,92.0,-1403.0,89.5,410.0,117.8,5,S,1A,3031
2017-12-02 04:36:03.223491072,-74.89,-109.44,1410.0,127.0,-1276.0,109.1,600.0,186.6,6,S,1B,3031
2018-12-11 10:00:14.042221056,-74.89,-109.44,1411.0,157.0,-1341.0,150.4,439.0,209.6,5,S,1A,3031
2018-12-14 05:09:14.121218048,-74.89,-109.44,1359.0,73.0,-1298.0,73.1,403.0,69.6,11,S,1A,3031
2019-01-08 04:36:08.489827840,-74.89,-109.44,1311.0,87.0,-1245.0,78.6,408.0,145.3,5,S,1A,3031
2021-10-14 10:00:33.699436032,-74.89,-109.44,1361.0,121.0,-1300.0,114.1,403.0,176.9,6,S,1B,3031
2021-10-20 05:09:11.179462912,-74.89,-109.44,1239.0,74.0,-1189.0,73.9,348.0,76.0,5,S,1A,3031
2018-11-05 10:00:15.099438336,-74.89,-109.44,1218.0,172.0,-1169.0,163.8,341.0,248.4,5,S,1A,3031
2017-12-13 05:08:21.918598912,-74.89,-109.44,1358.0,135.0,-1280.0,140.2,453.0,79.3,11,S,1B,3031
2021-07-14 04:36:25.214003968,-74.89,-109.44,1243.0,101.0,-940.0,80.3,813.0,123.9,6,S,1B,3031
2018-02-24 04:36:00.684378624,-74.89,-109.44,1382.0,57.0,-1301.0,51.8,466.0,89.4,6,S,1B,3031
2021-05-17 05:09:03.726803968,-74.89,-109.44,1378.0,126.0,-1377.0,125.5,-53.0,103.1,5,S,1A,3031
2021-02-20 04:36:19.433425920,-74.89,-109.44,1185.0,60.0,-1117.0,53.8,395.0,96.6,6,S,1B,3031
2018-04-13 04:36:01.621262080,-74.89,-109.44,1304.0,65.0,-1205.0,59.3,498.0,89.0,6,S,1B,3031
2016-12-04 04:36:38.173391104,-74.89,-109.44,1439.0,288.0,-1383.0,297.3,397.0,133.9,11,S,1A,3031
2019-04-28 10:00:13.321470976,-74.89,-109.44,1046.0,145.0,-1006.0,141.1,285.0,182.8,6,S,1B,3031
2021-12-22 15:35:23.708331008,-74.89,-109.44,1188.0,62.0,-1091.0,62.3,471.0,63.5,15,L,9.0,3031
2018-02-25 15:43:07.075108864,-74.89,-109.44,1347.0,39.0,-1282.0,38.9,413.0,35.2,9,S,2B,3031
2021-12-19 10:00:31.892448000,-74.89,-109.44,1063.0,152.0,-1001.0,148.6,357.0,178.4,5,S,1A,3031
2020-08-12 04:36:21.119045120,-74.89,-109.44,1255.0,89.0,-1107.0,73.8,592.0,129.1,6,S,1B,3031
2020-05-14 04:36:15.719949056,-74.89,-109.44,1123.0,68.0,-942.0,48.7,611.0,100.6,5,S,1A,3031
2021-12-22 15:14:44.075109120,-74.89,-109.44,1296.0,25.0,-1204.0,24.7,479.0,24.7,40,S,2B,3031
2020-08-14 10:00:25.759983104,-74.89,-109.44,1038.0,184.0,-980.0,176.0,342.0,241.8,5,S,1A,3031
2021-12-17 04:36:27.552624896,-74.89,-109.44,1304.0,69.0,-1204.0,62.7,500.0,97.6,6,S,1B,3031
2022-01-05 15:44:36.575109120,-74.89,-109.44,1259.0,37.0,-1162.0,36.5,483.0,37.8,30,S,2B,3031
2021-11-01 05:09:10.942836992,-74.89,-109.44,1257.0,115.0,-1190.0,117.5,406.0,88.3,5,S,1A,3031
2018-06-20 10:00:09.903009280,-74.89,-109.44,1181.0,105.0,-1139.0,102.3,313.0,138.7,6,S,1B,3031
2018-06-02 10:00:08.631823104,-74.89,-109.44,1727.0,137.0,-1608.0,127.9,630.0,188.0,5,S,1A,3031
2021-05-29 10:00:27.081436928,-74.89,-109.44,1193.0,153.0,-1132.0,147.7,376.0,195.1,5,S,1A,3031
2021-03-06 10:00:23.884012032,-74.89,-109.44,1424.0,111.0,-1357.0,107.5,432.0,140.9,5,S,1A,3031
2022-01-19 15:10:39.372645888,-74.89,-109.44,620.0,675.0,364.0,893.4,503.0,525.9,31,L,9.0,3031
2018-09-10 04:36:09.897440256,-74.89,-109.44,1310.0,63.0,-1232.0,56.5,445.0,100.8,5,S,1A,3031
2018-02-21 04:36:21.737686784,-74.89,-109.44,1278.0,43.0,-1192.0,40.8,459.0,57.0,11,S,1A,3031
2019-11-22 04:36:16.746626816,-74.89,-109.44,1268.0,78.0,-1194.0,71.7,426.0,114.2,6,S,1B,3031
2022-01-07 15:10:38.298850816,-74.89,-109.44,1244.0,97.0,-1133.0,106.2,513.0,28.4,7,L,9.0,3031
2018-12-08 09:59:53.278138112,-74.89,-109.44,1349.0,80.0,-1286.0,76.0,406.0,111.8,11,S,1B,3031
2020-01-26 10:00:39.656190976,-74.89,-109.44,1259.0,85.0,-1168.0,81.1,469.0,103.2,11,S,1A,3031
2022-01-01 15:14:43.575109120,-74.89,-109.44,1316.0,36.0,-1177.0,36.0,587.0,36.9,20,S,2B,3031
2018-04-19 04:36:01.761286912,-74.89,-109.44,1307.0,68.0,-1238.0,57.8,419.0,126.1,5,S,1A,3031
2018-12-26 05:09:13.681822976,-74.89,-109.44,1342.0,94.0,-1309.0,95.1,299.0,72.2,11,S,1A,3031
2021-03-10 04:36:19.371738624,-74.89,-109.44,1321.0,73.0,-1236.0,67.8,465.0,100.9,5,S,1A,3031
2020-11-06 10:00:27.831920128,-74.89,-109.44,1062.0,136.0,-1031.0,133.8,256.0,174.7,5,S,1A,3031
2018-12-05 10:00:14.333892096,-74.89,-109.44,1257.0,136.0,-1206.0,130.8,355.0,184.7,6,S,1B,3031
2021-11-07 15:14:46.575109120,-74.89,-109.44,1277.0,21.0,-1217.0,21.4,384.0,22.0,49,S,2B,3031
2018-11-27 04:36:09.985718016,-74.89,-109.44,1373.0,86.0,-1301.0,78.7,438.0,131.0,6,S,1B,3031
2021-12-29 07:34:20.307305728,-74.89,-109.44,1267.0,54.0,-1155.0,53.2,521.0,58.4,15,L,9.0,3031
2018-02-23 03:43:09.075109120,-74.89,-109.44,1272.0,42.0,-1194.0,42.5,439.0,39.5,14,S,2A,3031
2021-03-04 04:36:19.345504000,-74.89,-109.44,1216.0,51.0,-1106.0,45.5,507.0,70.1,6,S,1B,3031
2021-02-28 05:09:01.268256000,-74.89,-109.44,1377.0,136.0,-1291.0,141.9,480.0,87.3,6,S,1B,3031
2019-11-18 10:00:21.379340032,-74.89,-109.44,1223.0,118.0,-1165.0,114.4,371.0,150.3,6,S,1B,3031
2021-12-07 05:09:09.883453952,-74.89,-109.44,1369.0,142.0,-1305.0,144.8,414.0,114.6,5,S,1A,3031
2016-10-08 04:36:17.801280000,-74.89,-109.44,1633.0,224.0,-1506.0,238.4,631.0,108.1,6,S,1B,3031
2018-06-18 04:36:05.178336000,-74.89,-109.44,1278.0,62.0,-1222.0,57.5,374.0,96.2,5,S,1A,3031
2018-03-26 04:36:00.940913920,-74.89,-109.44,1262.0,44.0,-1152.0,38.9,515.0,64.0,5,S,1A,3031
2018-04-03 10:00:05.878256896,-74.89,-109.44,1232.0,151.0,-1183.0,146.9,342.0,191.6,5,S,1A,3031
2020-08-24 04:36:21.790062080,-74.89,-109.44,1210.0,99.0,-1148.0,98.3,382.0,107.0,6,S,1B,3031
2021-07-16 05:09:07.302620928,-74.89,-109.44,1267.0,101.0,-1178.0,100.2,466.0,104.0,5,S,1A,3031
2021-12-25 05:09:08.919622912,-74.89,-109.44,1335.0,111.0,-1285.0,111.0,360.0,104.5,6,S,1B,3031
2016-12-19 04:36:16.612124928,-74.89,-109.44,1465.0,345.0,-1401.0,355.8,429.0,188.1,6,S,1B,3031
2019-02-01 04:36:07.831043072,-74.89,-109.44,1304.0,49.0,-1247.0,44.5,381.0,84.9,5,S,1A,3031
2017-01-18 04:36:14.504440064,-74.89,-109.44,1411.0,302.0,-1369.0,308.4,341.0,156.8,5,S,1A,3031
2018-12-18 04:36:30.091882240,-74.89,-109.44,1246.0,49.0,-1190.0,48.2,369.0,61.7,11,S,1A,3031
2020-09-13 10:00:27.263805952,-74.89,-109.44,1222.0,151.0,-1171.0,146.2,350.0,199.6,6,S,1B,3031
2021-07-04 05:09:06.519439872,-74.89,-109.44,1332.0,133.0,-1168.0,142.5,640.0,97.3,5,S,1A,3031
2021-12-26 15:44:37.075109376,-74.89,-109.44,1245.0,40.0,-1167.0,39.6,433.0,41.9,10,S,2B,3031
2021-07-02 04:36:24.543144960,-74.89,-109.44,1268.0,76.0,-1165.0,71.5,501.0,94.7,6,S,1B,3031
2021-12-28 03:16:42.877733120,-74.89,-109.44,1233.0,52.0,-1145.0,52.6,458.0,46.9,74,L,9.0,3031
2017-11-26 04:36:03.487872000,-74.89,-109.44,1409.0,84.0,-1212.0,62.9,719.0,127.1,5,S,1A,3031
2021-03-15 10:00:03.068806912,-74.89,-109.44,1251.0,71.0,-1192.0,69.3,378.0,83.4,12,S,1B,3031
2021-11-20 15:24:43.575109120,-74.89,-109.44,1227.0,16.0,-1197.0,16.5,270.0,12.1,49,S,2B,3031
2020-11-22 04:36:22.906028032,-74.89,-109.44,1270.0,60.0,-1179.0,52.8,471.0,93.3,5,S,1A,3031
2019-01-20 04:36:08.133740288,-74.89,-109.44,1325.0,90.0,-1190.0,75.4,582.0,133.6,5,S,1A,3031
2021-12-27 15:14:43.575109120,-74.89,-109.44,1261.0,21.0,-1185.0,20.8,431.0,25.8,49,S,2B,3031
2017-01-22 15:12:52.075109120,-74.89,-109.44,1554.0,35.0,-1500.0,35.5,403.0,33.0,20,S,2A,3031
2022-01-07 15:35:23.355460864,-74.89,-109.44,1227.0,35.0,-1155.0,34.5,413.0,37.5,47,L,9.0,3031
2021-12-22 07:28:10.390597888,-74.89,-109.44,1243.0,55.0,-1112.0,48.2,556.0,78.0,15,L,9.0,3031
2021-12-07 10:00:32.502115328,-74.89,-109.44,1294.0,182.0,-1205.0,174.0,473.0,227.5,5,S,1A,3031
2018-03-01 10:00:26.183000064,-74.89,-109.44,1316.0,84.0,-1264.0,80.3,369.0,117.5,11,S,1A,3031
2020-01-29 10:00:18.641307904,-74.89,-109.44,1138.0,135.0,-1092.0,130.0,322.0,183.3,6,S,1B,3031
2020-11-04 04:36:23.291243008,-74.89,-109.44,1313.0,82.0,-1172.0,74.2,592.0,106.3,6,S,1B,3031
2021-11-26 03:16:49.813839104,-74.89,-109.44,1184.0,97.0,-1157.0,94.8,249.0,139.5,11,L,9.0,3031
2021-01-25 15:44:39.575109120,-74.89,-109.44,1302.0,14.0,-1210.0,14.0,481.0,12.9,60,S,2B,3031
2021-01-23 10:00:24.805801984,-74.89,-109.44,1233.0,220.0,-1174.0,215.9,377.0,260.8,6,S,1B,3031
2021-06-04 05:09:04.798982912,-74.89,-109.44,1350.0,109.0,-1263.0,110.6,474.0,97.6,6,S,1B,3031
2018-12-06 04:36:30.456207104,-74.89,-109.44,1233.0,44.0,-1159.0,40.9,421.0,63.1,11,S,1A,3031
2018-04-07 04:36:01.370903040,-74.89,-109.44,1279.0,37.0,-1187.0,33.2,474.0,54.9,5,S,1A,3031
2020-01-12 04:35:53.731697920,-74.89,-109.44,1205.0,57.0,-1011.0,47.2,655.0,74.4,11,S,1B,3031
2021-12-23 15:11:14.006339840,-74.89,-109.44,1155.0,37.0,-1092.0,38.1,379.0,27.4,85,L,9.0,3031
2018-01-28 04:36:22.103875072,-74.89,-109.44,1262.0,53.0,-1184.0,40.6,436.0,108.3,11,S,1A,3031
2021-12-03 15:11:14.419941888,-74.89,-109.44,1167.0,51.0,-1068.0,52.8,471.0,37.0,45,L,9.0,3031
2022-01-03 07:28:08.936192000,-74.89,-109.44,1183.0,71.0,-1155.0,70.9,257.0,78.9,7,L,9.0,3031
2020-11-16 04:36:23.064837120,-74.89,-109.44,1271.0,85.0,-1085.0,69.1,661.0,116.9,6,S,1B,3031
2018-08-31 10:00:14.044314112,-74.89,-109.44,1416.0,165.0,-1352.0,158.4,419.0,222.8,6,S,1B,3031
2020-11-10 04:36:23.188447744,-74.89,-109.44,1257.0,69.0,-1119.0,59.3,573.0,99.0,5,S,1A,3031
2020-01-24 04:35:53.282253312,-74.89,-109.44,1200.0,57.0,-1099.0,53.6,482.0,72.9,11,S,1B,3031
2020-09-11 04:36:22.642152960,-74.89,-109.44,1322.0,51.0,-1206.0,39.5,541.0,88.0,5,S,1A,3031
2021-12-07 15:14:45.575109120,-74.89,-109.44,1292.0,12.0,-1191.0,12.0,500.0,13.5,109,S,2B,3031
2017-12-26 04:36:02.310878976,-74.89,-109.44,1321.0,69.0,-1261.0,61.1,392.0,123.2,6,S,1B,3031
